station_name,state,latitude,longitude,avg,avg_2,avg_3
Wildhorse Divide ID US,ID,42.76,-112.48,33.26815642,55.77932961,43.33519553
BALD MOUNTAIN LOC CALIFORNIA CA US,CA,38.9056,-120.6972,49.7122905,68.04469274,57.45251397
FAIRBANKS ALASKA AK US,AK,64.8367,-147.615,16.5726257,40.29329609,28.87709497
Somsen Ranch ID US,ID,42.95,-111.36,31.49162011,54.40223464,42.36871508
CLARK CALIFORNIA CA US,CA,33.8767,-117.3089,53.70111732,79.32402235,65.55027933
Sand Lake WY US,WY,41.46,-106.28,26.13445378,45.02240896,35.02240896
BANGOR CALIFORNIA CA US,CA,39.3975,-121.3861,51.45658263,76.21008403,63.53221289
Defiance Mines NV US,NV,39.09,-114.9,36.46197183,49.32112676,42.52112676
Irish Taylor OR US,OR,43.8,-121.95,33.29888268,51.96089385,41.82960894
Lake Irene CO US,CO,40.41,-105.82,25.17877095,45.25418994,34.17318436
CASWELL GAME LANDS N. CAROLINA NC US,NC,36.3856,-79.2919,47.63128492,72.32681564,59.37988827
Red Mountain Pass CO US,CO,37.89,-107.71,25.36414566,47.37254902,34.71988796
ATHENS BEN EPPS AIRPORT GA US,GA,33.948,-83.3275,53.17318436,74.56145251,62.97765363
CHATTANOOGA LOVELL FIELD AIRPORT TN US,TN,35.0311,-85.2014,52.65083799,72.48044693,62.0027933
Snowbird UT US,UT,40.56,-111.66,35.25698324,48.97486034,41.64804469
BLOXHAM FLORIDA FL US,FL,30.5872,-84.9886,57.76815642,81.50837989,68.22905028
Sugarloaf Mtn AK US,AK,61.08,-146.3,34.05949008,44.79320113,38.96883853
CIMARRON KANSAS KS US,KS,37.1408,-101.9003,43.08379888,70.86592179,56.30726257
CHUCK SWAN SF TENNESSEE TN US,TN,36.3689,-83.8986,50.81005587,67.38826816,58.43854749
DUNCAN CALIFORNIA CA US,CA,39.1439,-120.5089,44.54572271,59.27138643,50.99115044
Berry Creek NV US,NV,39.32,-114.62,30.36592179,49.5726257,39.54189944
MUTTON MOUNTAIN OREGON OR US,OR,44.9258,-121.1944,42.16201117,58.65642458,49.55307263
BURNS CANYON CALIFORNIA CA US,CA,34.2103,-116.6339,49.73699422,68.02601156,58.09537572
Glen Cove CO US,CO,38.88,-105.07,27.33240223,45.90502793,35.76536313
LEADORE CREEK IDAHO ID US,ID,44.7,-113.35,30.14804469,55.97486034,43.12290503
PREACHER CREEK ALASKA AK US,AK,65.9233,-145.03,19.81375358,37.46418338,28.28653295
MAGPIE CREEK SOUTH DAKOTA SD US,SD,43.3181,-101.1444,39.10055866,60.96927374,49.81284916
Albro Lake MT US,MT,45.6,-111.96,28.99162011,47.46368715,37.92458101
Gros Ventre Summit WY US,WY,43.39,-110.13,19.22905028,50.16480447,33.30726257
Fisher Creek MT US,MT,45.06,-109.94,25.8575419,45.04469274,34.86871508
Wager Gulch CO US,CO,37.88,-107.36,25.52793296,48.27374302,36.23743017
Carrot Basin MT US,MT,44.96,-111.29,27.34173669,45.91316527,35.57703081
Waldron MT US,MT,47.92,-112.79,30.74022346,52.46089385,41.08938547
RUCKER ARIZONA AZ US,AZ,31.7611,-109.3486,46.0698324,71.69553073,58.46089385
ST CLOUD REGIONAL AIRPORT MN US,MN,45.5433,-94.0513,34.8547486,54.99162011,45.23463687
BALDWIN MICHIGAN MI US,MI,43.8933,-85.8506,32.44186047,55.61918605,44.74127907
Independence Pass CO US,CO,39.08,-106.61,22.32122905,47.58379888,33.53631285
Lost Dog CO US,CO,40.82,-106.75,32.78797468,47.88607595,39.75632911
LAS TRAMPAS CALIFORNIA CA US,CA,37.8339,-122.0669,51.47486034,68.51955307,58.90223464
Leavitt Meadows CA US,CA,38.3,-119.55,31.52793296,60.18156425,45.09217877
Marion Forks OR US,OR,44.59,-121.97,39.94413408,58.02793296,47.5698324
CRANDALL WYOMING WY US,WY,44.8503,-109.6114,29.44134078,53.44134078,41.26536313
DEVILS KNOB ARKANSAS AR US,AR,35.6111,-93.3333,50.7247191,65.07303371,57.61516854
Bear Mountain ID US,ID,48.31,-116.07,35.49441341,48.39385475,41.76815642
Anchor River Divide AK US,AK,59.86,-151.32,29.67329545,44.83238636,36.57954545
IGOR I SIKORSKY MEMORI AIRPORT CT US,CT,41.15833,-73.12889,45.17039106,61.50558659,53.42458101
Ben Lomond Trail UT US,UT,41.38,-111.92,34.08379888,57.52793296,45.24860335
MULESHOE RANCH ARIZONA AZ US,AZ,32.4,-110.2708,51.48603352,75.9301676,63.53910615
WOODVILLE TEXAS TX US,TX,30.75,-94.4,59.47206704,79.39106145,68.30167598
BURLINGTON MUNICIPAL AIRPORT IA US,IA,40.78333,-91.12528,42.91596639,62.03921569,52.55742297
WESTWOOD CALIFORNIA CA US,CA,40.3067,-120.9,41.48603352,60.44972067,49.91061453
GEORGE WEST TEXAS TX US,TX,28.3667,-98.1167,60.51594203,81.62318841,70.35652174
GOLD KING ALASKA AK US,AK,64.4044,-148.4622,23.2150838,41.24860335,31.96648045
Corral UT US,UT,39.66,-110.38,30.83240223,54.0698324,41.39106145
LIBBY MONTANA MT US,MT,48.3833,-115.5667,34.98044693,61.96927374,47.48603352
ATLANTA MISSOURI MO US,MO,39.8697,-92.5206,42.97206704,64.70949721,53.89385475
BIG SOUTH TENNESSEE TN US,TN,36.475,-84.6542,46.17318436,68.41620112,56.45251397
TURNBULL CREEK NORTH CAROLINA NC US,NC,34.6831,-78.5817,52.08379888,76.86871508,63.53072626
BUCKEYE OREGON OR US,OR,43.0361,-122.6553,42.87150838,67.52234637,53.68156425
Moscow Mountain ID US,ID,46.81,-116.85,39.87784091,53.70170455,45.64772727
JUNEAU INTERNATIONAL AIRPORT AK US,AK,58.3566,-134.564,38.29050279,50.32681564,44.39664804
Cascade NUMBER 2 CO US,CO,37.66,-107.8,33.22408964,58.28571429,43.38935574
South Pass WY US,WY,42.57,-108.84,28.16201117,50.87709497,38.59497207
GYPSUM COLORADO CO US,CO,39.6953,-106.9731,33.31005587,60.99441341,46.02234637
Kolob UT US,UT,37.53,-113.05,33.63687151,51.36592179,41.63128492
HEBER ARIZONA AZ US,AZ,34.3978,-110.5644,35.55865922,65.57821229,50.3603352
NOON CREEK ARIZONA AZ US,AZ,32.6678,-109.7881,52.91594203,74.0173913,62.53623188
TUSAYAN ARIZONA AZ US,AZ,35.99,-112.12,31.89385475,64.58659218,48.00558659
THOMES CREEK CALIFORNIA CA US,CA,39.8644,-122.6097,56.60893855,76.55307263,66.26536313
Brackett Creek MT US,MT,45.89,-110.94,33.25139665,50.07541899,41.17597765
Rocky Point AK US,AK,64.53,-163.42,20.94050992,34.50424929,27.92067989
FOUNTAIN SPRINGS CALIFORNIA CA US,CA,35.8922,-118.915,51.63128492,78.74581006,64.75977654
Rio Santa Barbara NM US,NM,36.07,-105.63,32.90730337,47.78932584,39.46910112
Little Snake River WY US,WY,41.07,-106.94,29.09497207,52.12011173,39.74022346
Brighton UT US,UT,40.6,-111.58,31.81920904,50.42090395,40.43220339
CASE OREGON OR US,OR,44.9711,-118.9297,36.44134078,61.7150838,48.49441341
ESTES PARK COLORADO CO US,CO,40.3667,-105.55,31.84078212,57.22905028,44.49441341
LOST CREEK ALASKA AK US,AK,66.0425,-147.9714,18.88268156,35.51675978,27.2849162
GLIDDEN WISCONSIN WI US,WI,46.14,-90,30.91061453,51.96648045,42.01117318
Giveout ID US,ID,42.41,-111.17,28.34916201,54.99441341,41.22625698
Baldy AZ US,AZ,33.98,-109.5,33.63483146,57.43539326,44.1741573
Buckinghorse WA US,WA,47.71,-123.46,37.56145251,51.2877095,43.72067039
SABINE LOUISIANA LA US,LA,29.8881,-93.4039,63.74860335,78.92458101,70.50837989
JERSEYDALE CALIFORNIA CA US,CA,37.5436,-119.8386,48.25418994,73.29608939,58.74860335
GILMER TEXAS TX US,TX,32.7017,-94.9447,55.82402235,76.19832402,65.48603352
STRAY HORSE ARIZONA AZ US,AZ,33.5406,-109.3169,43.42458101,61.39664804,51.38547486
SPRUCE MOUNTAIN NEVADA NV US,NV,40.4403,-114.8111,37.41620112,61.90782123,49.3547486
Cole Canyon WY US,WY,44.49,-104.41,35.81284916,53.34916201,44.16201117
MALIBU HILLS CALIFORNIA CA US,CA,34.0583,-118.6333,58.38268156,76.16480447,66.53631285
King s Cabin UT US,UT,40.72,-109.54,26.70111732,51.13687151,38.50558659
University Camp CO US,CO,40.03,-105.58,27.09776536,47.24301676,36.68156425
LINCOLN AIRPORT NE US,NE,40.8508,-96.7475,41.29050279,65.01675978,53.30167598
WOLVERTON CALIFORNIA CA US,CA,36.445,-118.7033,48.05865922,69.43575419,57.06145251
WASHINGTON GEORGIA GA US,GA,33.7806,-82.8161,53.68258427,74.74438202,63.57022472
COLUMBIA REGIONAL AIRPORT MO US,MO,38.8169,-92.2183,46.56179775,66.2247191,56.15168539
MIDDLE MOUNTAIN OREGON OR US,OR,45.5833,-121.5833,43.77932961,59.38268156,50.80726257
Cochetopa Pass CO US,CO,38.16,-106.6,28.7254902,50.31372549,38.63865546
YUROK CALIFORNIA CA US,CA,41.2897,-123.8575,46.82122905,74.01117318,56.98882682
Thistle Flat UT US,UT,39.24,-111.52,34.54748603,52.90223464,42.79888268
Frisco Divide NM US,NM,33.74,-108.95,40.60335196,60.18994413,48.55027933
LITTLE SNOWY MONTANA MT US,MT,46.7511,-109.0233,31.08659218,56.61731844,44.2150838
Stuart Mountain MT US,MT,47,-113.93,32.68435754,47.7849162,39.57541899
CABIN LAKE OREGON OR US,OR,43.5,-121.05,30.64315353,66.32780083,48.78423237
UPPER SAND WASH UTAH UT US,UT,39.7136,-109.4461,36.06424581,61.80446927,48.52793296
HORSE THIEF SPRINGS CALIFORNIA CA US,CA,35.7706,-115.9092,52.7877095,70.90502793,61.47206704
MCFADDEN TEXAS TX US,TX,29.7,-94.1167,62.2407932,77.82436261,69.48725212
Gooseberry RANGER STATION UT US,UT,38.8,-111.68,31.84313725,55.98039216,43.65266106
DEEP CREEK BFA MONTANA MT US,MT,48.3556,-113.1139,35.20949721,51.05027933,43.53072626
WHITEHALL MONTANA MT US,MT,45.8833,-112.15,34.46648045,61.77932961,47.80446927
Silver Creek OR US,OR,42.96,-121.18,36.00558659,58.86592179,46.33240223
HUNTSMAN MESA COLORADO CO US,CO,38.3319,-107.0889,30.79608939,52.46648045,40.65642458
Farnsworth Lake UT US,UT,38.77,-111.68,33.24301676,48.89106145,40.12849162
Upper Taylor CO US,CO,38.99,-106.75,24.90502793,48.83519553,35.27374302
Daniels Strawberry UT US,UT,40.3,-111.26,31.16480447,53.79329609,42.0027933
San Antonio Sink NM US,NM,36.86,-106.23,28.8338558,58.85579937,41.95924765
CHEESEMAN COLORADO CO US,CO,39.1814,-105.2672,36.66201117,61.12849162,48.10614525
Graham Guard Sta. ID US,ID,43.95,-115.27,25.98882682,60.44413408,42
ALLEGHENY PENNSYLVANIA PA US,PA,41.4864,-79.1025,36.23184358,58.03631285,47.11452514
BURNS MUNICIPAL AIRPORT OR US,OR,43.595,-118.9564,31.13445378,63.44817927,47.65266106
CONCORD BUCHANAN FIELD CA US,CA,37.9917,-122.055,51.09217877,75.48324022,62.02234637
Chocolate Gulch ID US,ID,43.77,-114.42,29.0726257,55.50558659,41.46927374
Stampede Pass WA US,WA,47.27,-121.34,38.46927374,49.58659218,43.44972067
Timberline UT US,UT,39.68,-110.43,29.81284916,51.84636872,39.89664804
SAULT STE MARIE SANDERSON FIELD MI US,MI,46.4794,-84.3572,32.33524355,50.00286533,41.13180516
DRY CREEK WASHINGTON WA US,WA,47.7333,-120.5333,40.69832402,56.03631285,47.36871508
SAN MIGUEL CALIFORNIA CA US,CA,32.685,-116.9736,58.3575419,76.04469274,66.00837989
OZENA CALIFORNIA CA US,CA,34.6819,-119.3539,42.72067039,78.68156425,58.95251397
RUTH CALIFORNIA CA US,CA,40.2506,-123.3158,38.01675978,73.75418994,53.97486034
PARKFIELD CALIFORNIA CA US,CA,35.8989,-120.4319,44.05307263,78.08100559,60.12569832
SAN DIEGO INTERNATIONAL AIRPORT CA US,CA,32.7336,-117.1831,60.97486034,74.04748603,66.84357542
Timpanogos Divide UT US,UT,40.43,-111.62,34.22346369,53.96089385,43.20391061
King Mountain OR US,OR,42.72,-123.2,43.28291317,57.08123249,49.42296919
OLAF KNOLLS ARIZONA AZ US,AZ,36.5072,-113.8161,57.38547486,79.03351955,67.63687151
OTTER CREEK UTAH UT US,UT,41.7533,-111.2806,34.25698324,54.47486034,43.98044693
PROVOLT SEED ORCHARD OREGON OR US,OR,42.2897,-123.2303,40.23743017,70.25977654,54.48044693
ISLAND PARK IDAHO ID US,ID,44.4167,-111.3833,24.65083799,53.84078212,38.98044693
PALESTINE TEXAS TX US,TX,31.7425,-95.5717,56.54469274,78.22905028,66.67039106
Beaver Pass WA US,WA,48.88,-121.26,37.16759777,51.71787709,43.13687151
LOS GATOS CALIFORNIA CA US,CA,37.2028,-121.9428,51.61452514,71.72346369,60.48603352
MUD SPRING EUREKA 13 SW UTAH UT US,UT,39.7986,-112.2722,38.50837989,63.30726257,50.60614525
BULL CANYON IDAHO ID US,ID,42.3653,-112.7056,36.77094972,56.65921788,45.88547486
HAYWARD AIR TERMINAL CA US,CA,37.6542,-122.115,52.04189944,69.43296089,59.68156425
RED BUTTE OREGON OR US,OR,43.5361,-117.8347,33.55586592,62.2849162,48.60614525
J RIDGE OREGON OR US,OR,45.1139,-118.4039,38.01675978,58.67877095,47.27094972
KIRBYVILLE TEXAS TX US,TX,30.4333,-93.8833,58.25977654,79.9972067,67.75418994
RUSH CREEK CALIFORNIA CA US,CA,41.2944,-120.8639,43.17039106,60.84636872,51.25698324
HAVASU ARIZONA AZ US,AZ,34.7872,-114.5617,50.86,89.06571429,70.01714286
PAYSON ARIZONA AZ US,AZ,34.2431,-111.3028,48.77653631,73.66201117,60.06145251
Jones Corral UT US,UT,38.07,-112.17,29.81005587,49.1424581,39.3603352
Fawn Creek NV US,NV,41.82,-116.1,37.48044693,54.6424581,45.55865922
Clear Creek NUMBER 1 UT US,UT,39.87,-111.28,33.32402235,50.58938547,41.1452514
Larsen Creek WY US,WY,42.58,-109.09,29.26256983,49.54748603,39.65363128
KING COULEE MONTANA MT US,MT,47.7981,-107.0233,38.96089385,58.18715084,48.48603352
BAXLEY GEORGIA GA US,GA,31.7136,-82.3878,57.81284916,78.87150838,67.43575419
CAMP MERRILL GEORGIA GA US,GA,34.63,-84.0975,51.22625698,69.37988827,59.59776536
PINNACLES CALIFORNIA CA US,CA,36.4708,-121.1472,46.80167598,79.81564246,61.6396648
ALPINE KENTUCKY KY US,KY,36.7956,-85.3803,48.72905028,69.36592179,58.87430168
BARREL SPRINGS NEVADA NV US,NV,41.9111,-119.9389,36.05307263,59.52513966,48.10055866
PRIEST LAKE IDAHO ID US,ID,48.575,-116.9636,32.13687151,59.13407821,45.46089385
Blackwater WY US,WY,44.38,-109.79,27.6452514,44.0698324,35.27374302
Van Wyck ID US,ID,44.38,-116.34,41.22647059,57.22647059,48.45
MILES CITY FLORIDA FL US,FL,26.2483,-81.2967,64.92613636,87.21875,74.28409091
Tizer Basin MT US,MT,46.35,-111.85,27.82960894,52.39106145,39.54748603
MCRAE GEORGIA GA US,GA,32.0097,-82.9,56.10335196,79.03072626,66.60335196
KELLY ALASKA AK US,AK,67.9333,-162.3,18.47875354,33.30878187,25.99716714
DOUGLAS INGRAM RIDGE WASHINGTO WA US,WA,48.1156,-120.1031,40.37988827,57.91061453,48.37709497
BIG BRANCH NWR LOUISIANA LA US,LA,30.3167,-89.9333,58.65921788,79.0027933,68.17039106
Sasse Ridge WA US,WA,47.38,-121.06,37.20670391,53.41620112,43.73184358
BACKBONE CALIFORNIA CA US,CA,40.8892,-123.1422,46.2122905,66.84357542,55.09217877
FRESNO YOSEMITE INTERNATIONAL CA US,CA,36.78,-119.7194,54.12011173,78.67597765,65.98324022
Indian Rock WA US,WA,45.99,-120.81,38.45530726,52.01955307,44.52793296
SPOKANE INTERNATIONAL AIRPORT WA US,WA,47.6216,-117.528,41.69553073,61.39385475,51.5726257
MIAMI INTERNATIONAL AIRPORT FL US,FL,25.7905,-80.3163,72.72905028,85.60893855,78.5726257
Sheep Canyon WA US,WA,46.19,-122.25,39.75139665,52.25977654,45.29888268
Frohner Meadow MT US,MT,46.44,-112.19,30.90502793,52.69832402,41.49162011
Lucky Strike OR US,OR,45.27,-118.85,37.39944134,54.2122905,45.49162011
RATCLIFF TEXAS TX US,TX,31.395,-95.1361,57.82402235,78.4273743,67.26536313
South Mtn. ID US,ID,42.76,-116.9,39.71267606,55.54647887,46.91549296
EFFIE MINNESOTA MN US,MN,47.7794,-93.6461,29.00558659,51.68994413,41.20111732
Esther Island AK US,AK,60.8,-148.09,35.82413793,45.7862069,40.38275862
Saddle Mtn. ID US,ID,45.69,-113.97,30.82122905,48.05865922,38.52513966
TEXAS SPRINGS NEVADA NV US,NV,41.8017,-118.4508,42.12290503,58.34357542,50
HORTON PEAK IDAHO ID US,ID,43.9481,-114.7561,31.39106145,49.53072626,39.13128492
STAFFORD KANSAS KS US,KS,38.1669,-98.5,44.59217877,69.37709497,56.49162011
Lewis Lake Divide WY US,WY,44.21,-110.67,28.6424581,48.27653631,38.24581006
KII HAWAII HI US,HI,21.6883,-157.9525,72.97765363,80.06145251,76.52793296
BAKERSFIELD AIRPORT CA US,CA,35.4344,-119.0542,55.52234637,80.0698324,67.68156425
ORR MINNESOTA MN US,MN,48.0189,-92.8572,30.43854749,51.43854749,41.2877095
BATTERSON CALIFORNIA CA US,CA,37.2319,-119.5083,50.70949721,74.32122905,61.08100559
DRY CREEK SKAMANIA WASHINGTO WA US,WA,45.9444,-121.9864,44.26956522,60.64927536,51.14202899
Buckskin Lower NV US,NV,41.75,-117.53,35.91899441,57.18435754,46.16759777
WEISER RIVER IDAHO ID US,ID,44.8475,-116.4267,43.63407821,61.5027933,52.10614525
Copeland Lake CO US,CO,40.21,-105.57,32.51412429,56.61299435,42.59039548
ANTIGO WISCONSIN WI US,WI,45.15,-89.15,33.20670391,52.34357542,42.97486034
Parrish Creek UT US,UT,40.93,-111.81,37.31284916,52.78212291,44.51955307
READER RANCH CALIFORNIA CA US,CA,39.3036,-121.1172,50.25698324,74.81843575,61.80167598
BRIMSTONE RES. MILFORD 20 WSW UT US,UT,38.3083,-113.3847,41.20670391,65.65363128,53.19832402
DRY PARK ARIZONA AZ US,AZ,36.45,-112.24,32.7122905,56.7849162,43.25139665
Brown Duck UT US,UT,40.58,-110.59,25.90223464,48.19832402,35.42178771
DOWD JUNCTION COLORADO CO US,CO,39.6269,-106.4517,28.28947368,50.70467836,38.92397661
PUEBLO MEMORIAL AIRPORT CO US,CO,38.2901,-104.4983,39.05865922,70.27653631,54.23463687
OWENS VALLEY CALIFORNIA CA US,CA,37.39,-118.5506,47.25977654,74.84357542,60.77374302
GOODWIN PEAK OREGON OR US,OR,43.9281,-123.8903,45.68435754,61.45530726,52.62011173
Lemhi Ridge MT US,MT,44.99,-113.44,30.5698324,49.97765363,39.27932961
JOHNSONDALE CALIFORNIA CA US,CA,35.9717,-118.545,34.80446927,71.24860335,52.0726257
Ute Creek CO US,CO,37.61,-105.37,28.37546468,52.46468401,39.26022305
EUREKA AIRPORT NV US,NV,39.6013,-116.0055,32.96927374,65.52513966,49.36871508
Castle Valley UT US,UT,37.66,-112.74,28.94134078,53.05027933,40.27374302
Starr Ridge OR US,OR,44.26,-119.02,37.29888268,57.80726257,46.8547486
Surprise Lakes WA US,WA,46.09,-121.76,36.23463687,50.67877095,42.46368715
DEER MOUNTAIN WASHINGTON WA US,WA,48.8019,-117.6103,39.62849162,58.19832402,48.22905028
LOS ANGELES INTERNATIONAL AIRPORT CA US,CA,33.938,-118.3888,58.4273743,72.82402235,64.94972067
CHISOS BASIN TEXAS TX US,TX,29.2667,-103.3,53.55865922,73.49162011,63.49441341
WEST GLACIER MONTANA MT US,MT,48.5106,-113.9942,32.90782123,58.03072626,44.72625698
Pargon Creek AK US,AK,64.99,-163.1,17.24858757,36.59887006,27.63276836
BLACK MOUNTAIN COLORADO CO US,CO,37.8617,-105.2842,35.56145251,55.84078212,44.85195531
Park Cone CO US,CO,38.82,-106.59,23.25210084,51.77030812,36.66386555
BRISTOL TRI CITY AIRPORT TN US,TN,36.4731,-82.4044,46.32122905,69.39385475,57.33240223
FOUR SPRINGS ARIZONA AZ US,AZ,36.7939,-112.0422,43.4273743,63.81564246,53.37430168
RAFT RIVER IDAHO ID US,ID,42.5478,-113.2594,34.84831461,63.66292135,49.63764045
Blue Mountain Spring OR US,OR,44.25,-118.52,34.34916201,55.8575419,43.77653631
Fish Creek OR US,OR,42.71,-118.63,34.03351955,51.08659218,42.27932961
Cayuse Pass WA US,WA,46.87,-121.53,33.38268156,49.59497207,42.3603352
KANELOA HAWAII HI US,HI,20.5222,-156.5658,71.29050279,80.55865922,75.32122905
East Willow Creek UT US,UT,39.31,-109.53,31.83519553,53.18715084,41.62011173
SAN ANGELO MATHIS FIELD TX US,TX,31.35167,-100.495,53.93575419,79.48324022,66.14804469
DAYTONA BEACH INTERNATIONAL AIRPORT FL US,FL,29.1828,-81.0483,65.08379888,82.24022346,72.79608939
MILLER OREGON OR US,OR,46.0228,-123.2711,44.39385475,61.25977654,51.53351955
CALAVERAS ROAD CALIFORNIA CA US,CA,37.5531,-121.8439,52.12290503,68.96089385,59.7877095
UHL HOT SPRINGS CA US,CA,35.8889,-118.6333,47.19553073,71.86871508,58.41340782
SLIDE MOUNTAIN OREGON OR US,OR,44.4625,-120.2944,35.8575419,54.84078212,44.68715084
Grouse Creek Divide AK US,AK,60.26,-149.34,31.77077364,49.17191977,38.87679083
KAUPO GAP HAWAII HI US,HI,20.6842,-156.1519,58.52793296,74.18156425,65.32960894
COMBS CANYON NEVADA NV US,NV,39.3814,-116.175,36.7849162,62.77653631,49.75418994
FLAGSTAFF HILL OREGON OR US,OR,44.8142,-117.7289,40.93296089,60.24301676,49.68715084
Indian Creek WY US,WY,42.3,-110.68,29.35195531,47.25418994,37.0027933
Mores Creek Summit ID US,ID,43.93,-115.67,35.26285714,54.38,43.74
Arapaho Ridge CO US,CO,40.35,-106.38,25.29888268,43.55865922,33.47765363
BALD KNOB LOOKOUT OREGON OR US,OR,42.7,-124.0333,43.84078212,60.46089385,50.75418994
Taos Powderhorn NM US,NM,36.58,-105.46,30.68435754,44.38826816,37.16201117
Lakeview Ridge MT US,MT,44.59,-111.82,29.10893855,51.83240223,39.57821229
Madison Plateau MT US,MT,44.59,-111.12,27.79608939,49.55586592,38.09217877
CASPER MOUNTAIN WYOMING WY US,WY,42.7131,-106.3461,32.45810056,52.86592179,42.0698324
DEVORE CALIFORNIA CA US,CA,34.2211,-117.4044,56.81284916,76.98603352,66.25977654
DEAD HORSE COLORADO CO US,CO,40.0786,-107.3786,32.34357542,51.97206704,41.51396648
Grassy Lake WY US,WY,44.13,-110.83,24.17366947,50.68347339,37.27731092
SANTA RITA CALIFORNIA CA US,CA,36.3478,-120.5978,49.83519553,66.8575419,57.46368715
Monument Peak MT US,MT,45.22,-110.24,26.77094972,47.01675978,35.29608939
BEAUFORT NORTH CAROLINA NC US,NC,35.5206,-76.9314,52.16201117,74.16480447,62.48044693
HAYCOCK ALASKA AK US,AK,65.2017,-161.155,19.48603352,36.39385475,28.41061453
AENEAS WASHINGTON WA US,WA,48.7431,-119.6222,37.50877193,49.54678363,43.34210526
RENO TAHOE INTERNATIONAL AIRPORT NV US,NV,39.4838,-119.7711,42.74860335,70.36871508,56.27374302
Pickfoot Creek MT US,MT,46.58,-111.27,33.84636872,51.60055866,42.08659218
Squaw Valley G.C. CA US,CA,39.19,-120.26,38.04469274,51.68156425,44.08938547
WOLF MOUNTAIN MONTANA MT US,MT,45.3131,-107.1719,38.09217877,56.82960894,47.2877095
Sucker Creek WY US,WY,44.72,-107.4,28.24860335,48.54189944,37.58100559
Tent Mtn Lower NV US,NV,40.98,-115.17,39.44407895,55.07236842,46.98355263
GREAT DISMAL NWR VIRGINIA VA US,VA,36.6128,-76.5542,51.4972067,73.03631285,62.02793296
Fish Lk. OR US,OR,42.38,-122.35,38.78212291,58.27653631,47.22625698
MATADOR W.M.A. TEXAS TX US,TX,34.1333,-100.4167,49.98595506,76.81460674,62.96629213
NORFOLK INTERNATIONAL AIRPORT VA US,VA,36.9033,-76.1922,53.6424581,69.67597765,61.51955307
SANTA BARBARA ISLAND CALIFORNI CA US,CA,33.4833,-119.0333,60.89944134,66.91340782,63.36312849
Buckboard Flat UT US,UT,37.87,-109.45,35.0726257,51.13407821,41.81564246
GREENSBORO AIRPORT NC US,NC,36.0969,-79.9432,50.73743017,70.72905028,60.37988827
Gardner Peak UT US,UT,37.4,-113.46,37.97765363,55.18994413,45.46927374
DES MOINES INTERNATIONAL AIRPORT IA US,IA,41.5338,-93.653,43.71787709,62.48044693,53.10893855
BEND WATERSHED OREGON OR US,OR,44.03,-121.5683,30.87150838,59.58100559,43.48044693
TUPPER OREGON OR US,OR,45.0708,-119.49,38.66480447,59.59776536,48.49441341
BIG INDIAN VALLEY LASAL 6 S U UT US,UT,38.2244,-109.2783,42.5726257,61.4273743,51.32681564
LAVA BUTTE OREGON OR US,OR,43.93,-121.33,38.34357542,62.05027933,48.60893855
GUION FARM NORTH CAROLINA NC US,NC,35.2133,-82.59,45.96648045,67.97206704,55.88268156
FOUR MILE MONTANA MT US,MT,45.3333,-110.2167,34.33519553,58.46089385,45.26815642
CEDAR TEXAS TX US,TX,35.6667,-101.5667,47.53409091,73.82386364,59.77272727
Hoosier Pass CO US,CO,39.36,-106.06,25.63247863,45.05982906,33.95441595
Hobbs Park WY US,WY,42.87,-109.09,24.67877095,47.05586592,35.79608939
NAVAL LIVE OAKS FLORIDA FL US,FL,30.3664,-87.1375,67.91020408,83.73061224,75.59591837
DICKINSON THEODORE ROOSEVELT REGIONAL AIRPORT ND US,ND,46.7994,-102.7972,31.91061453,57.82681564,44.84636872
PHOENIX SKY HARBOR INTERNATIONAL AIRPORT AZ US,AZ,33.4277,-112.0038,65.22689076,87.79551821,76.35014006
KEENWILD CALIFORNIA CA US,CA,33.6667,-116.7667,48.53631285,70.09497207,58.57541899
Summer Rim OR US,OR,42.7,-120.8,36.2122905,52.06424581,43.60614525
GOODPASTURE ALASKA AK US,AK,64.2381,-145.2669,23.89106145,40.26256983,32.22905028
WATERLOO MUNICIPAL AIRPORT IA US,IA,42.5544,-92.4011,38.05307263,58.69553073,48.74860335
Overland Res. CO US,CO,39.09,-107.63,27.29888268,48.70949721,37.31564246
MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,MN,44.8831,-93.2289,39.72905028,56.59497207,48.32402235
Sargents Mesa CO US,CO,38.29,-106.37,24.59278351,42.08247423,32.20103093
Trinity Mtn. ID US,ID,43.63,-115.44,29.61344538,52.1232493,40.39495798
Slumgullion CO US,CO,37.99,-107.2,26.36694678,46.80672269,35.59383754
SHERBURNE MINNESOTA MN US,MN,45.5325,-93.7503,34.84636872,55.27932961,45.53910615
BLACK KNOB WASHINGTON WA US,WA,47.4136,-124.1031,34.48324022,58.73184358,48.8603352
BAUDETTE MINNESOTA MN US,MN,48.6703,-94.6172,30.34357542,51.19553073,41.09776536
Blackhall Mtn WY US,WY,41.06,-106.71,27.44134078,47.65363128,36.48603352
Mccoy Park CO US,CO,39.6,-106.54,34.39249147,55.38225256,43.41296928
FREMONT CANYON CALIFORNIA CA US,CA,33.8081,-117.7111,58.59497207,75.4273743,65.81005587
HUNTINGTON TRI STATE AIRPORT WV US,WV,38.365,-82.555,45.37150838,66.03072626,55.39385475
Wilson Creek ID US,ID,42.01,-115,35.03910615,52.90223464,43.62569832
